,tweetid,tweet,target,clean_text
1072,617934001802711040,"Salt in the air, sand in my hair. Life doesn't get any better than thisð???ð???ð??¦#takemeback #oakislandncâ?¦ https://t.co/J08uNPJK6f",1,salt in the air sand in my hair life does not get any better than this takemeback oakislandnc
1073,614863246760259584,Wouldn't change a thingð??? @ Lake Life. https://t.co/dJgFMWDMR1,1,wouldn change thing lake life
1074,596363659326136320,"Teacher Appreciation Luncheon! Thank you SCA, parent volunteers and Sierra's!!! @ Brindlee Mountainâ?¦ https://t.co/RPeaQz8r4J",1,teacher appreciation luncheon thank you sca parent volunteers and sierra brindlee mountain
1075,596753385442963456,Kayla's Graduating!!! #JMU2015 @ Bridgeforth Stadium https://t.co/NbhLsscetz,1,kayla graduating jmu bridgeforth stadium
1076,639910702669500416,"Best day of my life. Eating all the cheese (@ Cabot Visitor Center - @cabotcheese in Cabot, VT) https://t.co/rKKYKtOQZn",1,best day of my life eating all the cheese cabot visitor center in cabot vt
1077,633336717496287233,Today's going to be tight. ð??° http://t.co/7BE0YQqcEr,1,today going to be tight
1078,630790748204457985,You my right hand you my go to,1,you my right hand you my go to
1079,587035485136117760,@OneHotBeatMaker thank you for the following. Continued success!,1,thank you for the following continued success
1080,596753374508351488,@DUY_Collection magnifique comme d habitude !! #LOVE,1,magnifique comme habitude love
1081,648570155061112833,Wishing these chairs were meant for climbing! // Special thanks to tommyc71 for his skillful snaps!â?¦ https://t.co/7RahodUhLp,1,wishing these chairs were meant for climbing special thanks to tommyc for his skillful snaps
1082,639910693072932864,And we're offfffff â?¤ï¸?â?½ï¸?ð???ð??? #ClubSoccer #SoccerFam #GameOne #EasternUtahâ?¦ https://t.co/DqK0APNShS,1,and we re offfffff clubsoccer soccerfam gameone easternutah
1083,613551207391588352,If you think Acro Abs is hard on land try it on a @glidesup I had SO much fun trying different Arcoâ?¦ https://t.co/ElAfcLCug3,1,if you think acro abs is hard on land try it on had so much fun trying different arco
1084,628411543907106816,It's your boy Richie and he's spinnin' for #AFRICA yes! The annualâ?¦ https://t.co/V4mjJlYw0e,1,it your boy richie and he spinnin for africa yes the annual
1085,607638460300718080,Nothing better than driving around SF with the sun roof open enjoying the beautiful weatherâ?¦ https://t.co/xB9zk8ahOe,1,nothing better than driving around sf with the sun roof open enjoying the beautiful weather
1086,613551190610182144,Japan ð??±ð??±ð??± what a beautiful piece there!,1,japan what beautiful piece there
1087,637689031585828864,This is happening! Making the most out of a few free hours of down time. #impact #pjotg #ridewarriorâ?¦ https://t.co/Gj9VJc48M3,1,this is happening making the most out of few free hours of down time impact pjotg ridewarrior
1088,613551224625963009,@JohnFarley5 you are literally looking at everyone like this and it's hilarious http://t.co/IL6z40FybD,1,you are literally looking at everyone like this and it hilarious
1089,660175144439033856,awesome day in awesome sweaters spent with awesome people paintingâ?¦ https://t.co/XSZ1wDDemr,1,awesome day in awesome sweaters spent with awesome people painting
1090,633336693358231552,Good Southern meal before leaving ATL. @ White Oak Kitchen & Cocktails https://t.co/rwIayQHRlE,1,good southern meal before leaving atl white oak kitchen cocktails
1091,648570130780303360,Mucho good - Drinking a Susan by @HillFarmstead at @thejeffreynyc  â?? http://t.co/F0wLlyogJA,1,mucho good drinking susan by at
1092,660175167491043328,Enjoying a Longboard Island Lager by @KonaBrewingCo @ Central Kentucky Wildlife Management â?? https://t.co/002wodv3sn #photo,1,enjoying longboard island lager by central kentucky wildlife management photo
1093,637689048824422400,"They're Open!!!! (@ hamburger marys bar and grille in Ontario, CA) https://t.co/tKtfe8CZJy",1,they re open hamburger marys bar and grille in ontario ca
1094,587035487556214784,I'm in a good ass mood,1,in good ass mood
1095,637689053568204800,sunflowers & nat... two of my favorite things :')) @ The Square Farmer's Market https://t.co/HH8KWSHWWf,1,sunflowers nat two of my favorite things the square farmer market
1096,587035483827523584,*yeager* and he's so fabulous â?¾ï¸?ð??¥ #ballislife https://t.co/sJwVywPPqB,1,yeager and he so fabulous ballislife
1097,596363677105836032,"I could stay here all day, everyday! #beachinit #auntniecetime @ Sandy Key, Perdido Key, Florida https://t.co/piikxlasR2",1,could stay here all day everyday beachinit auntniecetime sandy key perdido key florida
1098,589511708982390784,Playoffs baby,1,playoffs baby
1099,639910746588073984,My mom makes the best grilled cheese sandwiches!! #NoImNotSharing,1,my mom makes the best grilled cheese sandwiches noimnotsharing
1100,639910730075107328,8 months strong with this boy ð??ªð??¼ð??? @ Natalia High School https://t.co/xUt8MUJYiL,1,months strong with this boy natalia high school
1101,589511712673411072,Happy Birthday http://t.co/W7ngiaQk7P,1,happy birthday
1102,614863210223697920,I won 450 coins on @8ballpool! See how much YOU can win! http://t.co/Jaog80rN48,1,won coins on see how much you can win
1103,637689038833590272,We love FNL ð???ð??»ð??? @ Mountain View High School (Georgia) https://t.co/fx4gCEgKyT,1,we love fnl mountain view high school georgia
1104,607638420870037505,Game 2 @fort1sf ! I'll be providing the jams 5-8! No cover. See you there! @ Fort One Bar & Lounge https://t.co/MG7JiaQYpI,1,game ll be providing the jams no cover see you there fort one bar lounge
1105,633336745757642752,take a step back & appreciate the beauty of this world ð???â?¨#sunset #nofilter #sotterlyplantationâ?¦ https://t.co/C3n9EbLF8D,1,take step back appreciate the beauty of this world sunset nofilter sotterlyplantation
1106,588064389900677122,Damn proud af that me and @SaraTrevino14 are almost juniors at our universities. ð???ð??¾,1,damn proud af that me and are almost juniors at our universities
1107,614863209753935876,"Lake day with my favorite ð??¯ @ Beautiful Lake Martin, Ala. https://t.co/wPDhTVNvTF",1,lake day with my favorite beautiful lake martin ala
1108,639910749301776385,Just hanging #friends #centralperk #itsmabithday @ Warner Bros. Entertainment https://t.co/yZcTGwfFkD,1,just hanging friends centralperk itsmabithday warner bros entertainment
1109,660175142220390402,"Buy three tires and get one free. At $230 a tire, I can only afford the free one hahaha! https://t.co/Nu18a1SNCH",1,buy three tires and get one free at tire can only afford the free one hahaha
1110,637689026779213828,Happy B to my big sis! I hate to love u and love to hate uð??? but Iâ?¦ https://t.co/hdcNkxTBTj,1,happy to my big sis hate to love and love to hate but
1111,637689044839890946,@JarrodTrotter talking to Alexis about training and cartoons! Thanks champ! @bradgordinho @bastosbjjâ?¦ https://t.co/EKPixFOFox,1,talking to alexis about training and cartoons thanks champ
1112,617934032115003392,@thirdeyefeline lmaooooo tell us about it tmrw,1,lmaooooo tell us about it tmrw
1113,596363674375352321,Sitting room only at my SQL 2014 AlwaysOn for SharePoint session at #MSIgnite. :) Thanks to all who attended! http://t.co/cD0W4I5ANr,1,sitting room only at my sql alwayson for sharepoint session at msignite thanks to all who attended
1114,637689023415361536,Ladies & gents the #groomsmen that were #KerriGetsEgged @ Greek Peakâ?¦ https://t.co/o2KGv6GtWi,1,ladies gents the groomsmen that were kerrigetsegged greek peak
1115,587035477116592128,You cant tell but I just winked at you @ Katy's wedding shower https://t.co/vpBQWW4dSn,1,you cant tell but just winked at you katy wedding shower
1116,614863210806513664,"Cheers and congratulations to my good friend Kha, on your first year of success in Sandusky!â?¦ https://t.co/UwgAVKc4Km",1,cheers and congratulations to my good friend kha on your first year of success in sandusky
1117,614863210366287872,Fun day on the boat with this guyð???ð???ð??¤ @ Badin Lake https://t.co/jZU9nZDR9h,1,fun day on the boat with this guy badin lake
1118,613551200110309376,Joelle & I rocking #TeamBBBSPG Shades at #bbbsc15. Come see me if you want a set! @ BMO Institute Forâ?¦ https://t.co/4NOrR6Foty,1,joelle rocking teambbbspg shades at bbbsc come see me if you want set bmo institute for
1119,587035477225549825,Jajajajajajaja http://t.co/IAkhwhbs3u,1,jajajajajajaja
1120,633336685745582080,Wonderful idea. #Fenway #FenwayFarms #baseball #sightseeing #stadiumtour #ballpark #Boston @ Fenway Park https://t.co/t5frpB3vWe,1,wonderful idea fenway fenwayfarms baseball sightseeing stadiumtour ballpark boston fenway park
1121,596753349535399936,when u resemble a boy bc me (-:,1,when resemble boy bc me
1122,628411497794764800,@LisaPaulineP @luckylinski great idea!! A book!,1,great idea book
1123,588064397114941440,she's gorgeous man,1,she gorgeous man
1124,633336747347324932,Go over to our Nola Made Chicks insta and claim this cutie!  We're going to be posting these greatâ?¦ https://t.co/d9ewaGz6im,1,go over to our nola made chicks insta and claim this cutie we re going to be posting these great
1125,596363675629449216,That east coast love is like no other we fools with yall #eastcoast rt,1,that east coast love is like no other we fools with yall eastcoast rt
1126,588064389967831040,@b_fagtohi love u and miss u more ð??­ R U STILL AT SCHOOL ER WHAT,1,love and miss more still at school er what
1127,607638400938704896,Enjoying a Samuel Adams Summer Ale by @SamuelAdamsBeer @ Roosevelt Intermediate School Clark St â?? http://t.co/BAWnyLXMkH #photo,1,enjoying samuel adams summer ale by roosevelt intermediate school clark st photo
1128,660175186872901632,Taught my first class of high school students today. They were great!â?¦ https://t.co/iRYvcXryBN,1,taught my first class of high school students today they were great
1129,660175144313356288,"my salon is playin ""slow jamz""..... why is this place perfect ?",1,my salon is playin slow jamz why is this place perfect
1130,660175139498123264,Tradition. My boo â?¤ð???ð??? @ Ingram-Micro https://t.co/XUMTgMT6Sh,1,tradition my boo ingram micro
1131,617933919866916864,Hell yeah. http://t.co/Vj6QHVGDVF,1,hell yeah
1132,614863204200677376,Handsome and always stylish reelaxation sporting his new Chanel pin from @wilburvintage #chanel #goldâ?¦ https://t.co/zQ1KRWs02a,1,handsome and always stylish reelaxation sporting his new chanel pin from chanel gold
1133,660175172075446272,So excited to go back to DC/MD in less than one week! â??ï¸?ð??? it's been way overdue #vacation #homecomingâ?¦ https://t.co/xrTg0JAh5q,1,so excited to go back to dc md in less than one week it been way overdue vacation homecoming
1134,596363646789414913,"Early Pampering! ð???ð??» (@ Envy Nails in Washington, DC) https://t.co/UM7r6Soh4J",1,early pampering envy nails in washington dc
1135,621941804598960128,Oh nice! - Drinking a Defiance Double IPA by Klamath Basin Brewing @ Old Chicago  â?? http://t.co/MZ7Blk3Zi4 #photo,1,oh nice drinking defiance double ipa by klamath basin brewing old chicago photo
1136,628411501460725760,"What is in these lattes? Madness. Insanely good. (at @MetronomeCoffee in Tacoma, WA) https://t.co/3iPx5fmeRC",1,what is in these lattes madness insanely good at in tacoma wa
1137,628411508876267520,Great to see J Cole with the homies @ Pnc Vip https://t.co/VLKs6ZMwSt,1,great to see cole with the homies pnc vip
1138,633336686454419456,Hot NYC day but a lovely work lunch at Central Park. #onestyleatatime #lunch #nyc #hellomondayâ?¦ https://t.co/NVfg1vTsK8,1,hot nyc day but lovely work lunch at central park onestyleatatime lunch nyc hellomonday
1139,613551192354914304,Sorry for the smile that I wear now,1,sorry for the smile that wear now
1140,589511708349046784,"It's a beautiful day in Radnor,Pa@Villanova. http://t.co/0Ckk5AeuWD",1,it beautiful day in radnor pa
1141,596363676266946560,@kellierasberry having fun at the bar!!! Sorry @bigalmack we are in Baltimore MD!,1,having fun at the bar sorry we are in baltimore md
1142,607638443208941568,@_MAXWELL_ Hey handsome :-),1,hey handsome
1143,648570176225562624,Saturday Brunch on my Birthday at the Amazing @ybsouthern !! #YardbirdVegas seriously does have theâ?¦ https://t.co/4RMkRXu8af,1,saturday brunch on my birthday at the amazing yardbirdvegas seriously does have the
1144,633336750543400960,Driving over the Richmond Bridge at dusk is like eating cotton candy with your eyeballs. #nofilter @â?¦ https://t.co/XnROuEEb04,1,driving over the richmond bridge at dusk is like eating cotton candy with your eyeballs nofilter
1145,639910691919560704,Happy #labordayweekend @ Chez Nous https://t.co/haBWn7NYAJ,1,happy labordayweekend chez nous
