,statename,stateabbr,statefip,tweetidg,tweet,sentcat_l,groupref_l,food_l,exclude_l,notes,nonfoodlocation,ambiguous,nstatedenominator,county,zipcode,tract2010,happy,username,timestamp,timezone,followers,latitude,longitude,negative,racecat,raceterm,raceterm2,raceterm3,raceterm4,raceterm5,sentrace,race,blackcat,middlecat,hispcat,asiancat,sentblack,sentmiddle,senthisp,sentasian,middlecat1,hispcat1,sentmiddle1,senthisp1,coder,AR,sentcat3,happy_manual,sad_manual,tract2010s,nstate,text,target
3863,New Jersey,NJ,34,694304436945035264g,"I'm at King House Chinese Restaurant in Maple Shade, NJ https://t.co/MVnWGT8Z4E",0,,0,,,,,2175968,34005,8052.0,34005700403.0,0,TMJ-USA Retail Jobs,2016-02-01 16:40:52.334,Eastern Time (US & Canada),274.0,39.95566896,-75.00022368,0.0,Asian,chinese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,34005700403,194.0,at king house chinese restaurant in maple shade nj,0
3864,New Jersey,NJ,34,589879899122434049g,I stop shooting. Im like who the fuck you talking to. Nigga step back and changes his tone. Probably thought I was gonna slap him,-1,0.0,0,0.0,,0.0,0.0,2175968,34017,7306.0,34017002000.0,0,Steve,2015-04-19 13:55:02.353,null,,40.733954,-74.066831,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,34017002000,194.0,stop shooting im like who the fuck you talking to nigga step back and changes his tone probably thought was gonna slap him,0
3865,New Mexico,NM,35,679711319336026112g,"So, I got a little digital ink from #santafenewmexican about my meem of @lebronjames. Read it https://t.co/6GTitRi2XC",0,,0,,,,,259722,35001,87110.0,35001000208.0,0,Cheektowaga Weather,2015-12-23 10:13:01.826,Mountain Time (US & Canada),865.0,35.1115494,-106.5864639,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,35001000208,21.0,so got little digital ink from santafenewmexican about my meem of read it,0
3866,New Mexico,NM,35,704499834535936003g,"Finally got that much needed win over a top team (@ Jewish Community Center in Albuquerque, NM) https://t.co/Rlzu1AEQQW",1,,0,,,,,259722,35001,87111.0,35001003717.0,1,hosie,2016-02-29 19:53:44.386,Mountain Time (US & Canada),324.0,35.14274927,-106.54996825,0.0,,jewish,,,,,1.0,1,,,,,,,,,,,,,shrikha,,1.0,1.0,0.0,35001003717,21.0,finally got that much needed win over top team jewish community center in albuquerque nm,1
3867,New Mexico,NM,35,587831694314512384g,Like nigga chill fuck. Why you tripping over nothing,-1,0.0,0,0.0,,0.0,0.0,259722,35017,88061.0,35017964300.0,0,Kyle Finamore,2015-04-13 22:16:12.141,Pacific Time (US & Canada),,32.776752,-108.29068,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,35017964300,21.0,like nigga chill fuck why you tripping over nothing,0
3868,New Mexico,NM,35,592490118797135872g,Young Navajo girl is giving an account of what happened to her family leading up to the long walk. #trekprep #lds #pioneers #familyhistory,0,0.0,0,0.0,,0.0,0.0,259722,35045,87402.0,35045000202.0,0,papprice2001,2015-04-26 18:47:07.044,Mountain Time (US & Canada),,36.769193,-108.165557,0.0,Native American,navajo,,,,,0.0,1,,,,,,,,,,,,,lynn,,0.0,0.0,0.0,35045000202,21.0,young navajo girl is giving an account of what happened to her family leading up to the long walk trekprep lds pioneers familyhistory,0
3869,New Mexico,NM,35,588582851110535168g,@_selinact happy birthday lil nigga don't turn up too much,1,0.0,0,0.0,,0.0,0.0,259722,35039,87522.0,35039000100.0,1,Derek Jeter,2015-04-16 00:01:01.846,Pacific Time (US & Canada),,36.005245,-105.931684,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,1.0,1.0,0.0,35039000100,21.0,happy birthday lil nigga do not turn up too much,1
3870,New Mexico,NM,35,704437697000181765g,Coming to Albuquerque on April 3rd at the National Hispanic Cultural https://t.co/njoU9xXpe9,0,,0,,,,,259722,35001,87102.0,35001004001.0,0,TMJ-IL HRTA Jobs,2016-02-29 15:46:49.615,null,291.0,35.0678399,-106.6549299,0.0,Hispanic,hispanic,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,35001004001,21.0,coming to albuquerque on april rd at the national hispanic cultural,0
3871,New Mexico,NM,35,590335794939760640g,@MyFunnyJokeBook: School is like a boner.  It's long and hard...  ..unless your Asian,-2,1.0,0,0.0,,0.0,0.0,259722,35001,87122.0,35001003732.0,0,Esa,2015-04-20 20:06:36.459,null,,35.17796,-106.539331,0.0,Asian,asian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,-1.0,0.0,1.0,35001003732,21.0,school is like boner it long and hard unless your asian,0
3872,New Mexico,NM,35,592610169026007040g,Yall niggas hiring? @Microsoft,1,0.0,0,0.0,,0.0,0.0,259722,35013,88001.0,35013001000.0,0,Luis Rivas,2015-04-27 02:44:09.228,Central Time (US & Canada),,32.281245,-106.744727,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,35013001000,21.0,yall niggas hiring,1
3873,New Mexico,NM,35,708051081293643776g,"Lunch with favorite Bish. (@ Jasmine Thai & Sushi House in Albuquerque, NM) https://t.co/g2aLjkWVjY https://t.co/0lwieDLlUE",0,,0,,,,,259722,35001,87109.0,35001003736.0,0,Michael Trompeta,2016-03-10 15:05:13.316,Quito,34.0,35.14364525,-106.59373992,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,35001003736,21.0,lunch with favorite bish jasmine thai sushi house in albuquerque nm,0
3874,New Mexico,NM,35,689603500221726720g,Trump Tower Was Built on Undocumented Immigrants Backs - The Daily Beast https://t.co/fPLvND9L7C,-1,,0,,,,,259722,35001,87112.0,35001000114.0,0,On The Thirty,2016-01-19 17:21:01.535,Mountain Time (US & Canada),264.0,35.11459,-106.531689,0.0,immigrant,immigrants,immigrant,undocumented,,,0.0,1,,,1.0,,,,0.0,,,,,,shrikha,,-1.0,0.0,1.0,35001000114,21.0,trump tower was built on undocumented immigrants backs the daily beast,0
3875,New Mexico,NM,35,698757575458689025g,"@Brighttail W was too busy invading the wrong country. 4000+ Americans killed and more than 100,000 Iraqi civilians deas",-1,,0,,,,,259722,35041,88130.0,35041000100.0,0,Raiderette LadyJoker,2016-02-13 23:36:03.235,null,36.0,34.1829247,-103.326224,0.0,Middle Eastern,iraqi,,,,,0.0,1,,1.0,,,,0.0,,,1.0,,0.0,,shrikha,,-1.0,0.0,1.0,35041000100,21.0,was too busy invading the wrong country americans killed and more than iraqi civilians deas,0
3876,New Mexico,NM,35,589227974689300480g,You tryna get blasted nigga? Drive right son  @pganaway16,0,0.0,0,0.0,,0.0,0.0,259722,35025,88260.0,35025001100.0,0,Talon Barton,2015-04-17 18:44:31.472,null,,32.931941,-103.333816,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,0.0,0.0,0.0,35025001100,21.0,you tryna get blasted nigga drive right son,0
3877,New Mexico,NM,35,685491880231071744g,My board took my money @ Tomasita's Mexican Cantina in Sante Fe https://t.co/GVgEfGNvsU,-1,,0,,,,,259722,35001,87112.0,35001000125.0,0,Illinois Acct Jobs,2016-01-08 09:02:54.916,Mountain Time (US & Canada),1711.0,35.08891348,-106.49225892,0.0,Hispanic,mexican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,-1.0,0.0,1.0,35001000125,21.0,my board took my money tomasita mexican cantina in sante fe,0
3878,New Mexico,NM,35,698355885492441089g,#japanese  @ Shogun Japanese Steak House https://t.co/DWCAGZ0Ae1,0,,0,,,,,259722,35009,88101.0,35009000400.0,0,miles m,2016-02-12 20:59:52.851,Mountain Time (US & Canada),3560.0,34.4040909,-103.2043991,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,35009000400,21.0,japanese shogun japanese steak house,0
3879,New Mexico,NM,35,587881359495958528g,"Night night, niggas.",0,0.0,0,0.0,,0.0,0.0,259722,35001,87114.0,35001004717.0,1,Scott Harms,2015-04-14 01:33:33.304,Arizona,,35.209576,-106.662244,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,0.0,0.0,0.0,35001004717,21.0,night night niggas,0
3880,New Mexico,NM,35,591761489003991041g,Let the weekend begin! Thai iced tea and pad thai with fake chicken. Woohoo! #abqfood #abqeats https://t.co/S2gmeqCf6K,1,0.0,1,0.0,,0.0,0.0,259722,35001,87109.0,35001003707.0,0,,2015-04-24 18:31:48.152,null,,35.145587,-106.585317,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,lynn,,1.0,1.0,0.0,35001003707,21.0,let the weekend begin thai iced tea and pad thai with fake chicken woohoo abqfood abqeats,1
3881,New Mexico,NM,35,708893670733434880g,"I'm at Chamucos Latino Nightlife - @chamucosabq in Albuquerque, NM https://t.co/odSkKvtVqo",0,,0,,,,,259722,35001,87102.0,35001002100.0,0,Jason Shimberg,2016-03-12 22:53:16.520,Mountain Time (US & Canada),556.0,35.08485986,-106.65159345,0.0,Hispanic,latino,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,35001002100,21.0,at chamucos latino nightlife in albuquerque nm,0
3882,New Mexico,NM,35,591652893209427969g,@_KingYates1 i fuck with you too my nigga,1,0.0,0,0.0,,0.0,0.0,259722,35049,87501.0,35049000400.0,0,Chicago Mgmt. Jobs,2015-04-24 11:20:16.924,Eastern Time (US & Canada),,35.688716,-105.942265,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,1.0,1.0,0.0,35049000400,21.0,fuck with you too my nigga,1
3883,New Mexico,NM,35,589522985364561920g,I seen a lot of niggas change over weed and lean it's either you real or fake no in between .,-1,0.0,0,0.0,,0.0,0.0,259722,35001,87105.0,35001002402.0,0,valggutc,2015-04-18 14:16:47.536,Central Time (US & Canada),,35.08671,-106.703588,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,35001002402,21.0,seen lot of niggas change over weed and lean it either you real or fake no in between,0
3884,New Mexico,NM,35,591859879251316737g,This nigga bugs,-1,0.0,0,0.0,,0.0,0.0,259722,35001,87121.0,35001004712.0,0,Grog Blog,2015-04-25 01:02:46.298,Mazatlan,,35.063885,-106.7471,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,35001004712,21.0,this nigga bugs,0
3885,New Mexico,NM,35,587845953530368000g,@Skhematic he was ugly as fuck. Why would I be scared of a ugly ass nigga w gross toes  he was funny looking,-1,0.0,0,0.0,,0.0,0.0,259722,35045,87421.0,35045000504.0,0,BUBBA!,2015-04-13 23:12:51.889,null,,36.760478,-108.511075,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,35045000504,21.0,he was ugly as fuck why would be scared of ugly ass nigga gross toes he was funny looking,0
3886,New York,NY,36,589093756311330816g,Now showing... #TheFilipinoChannel @ Rockaway Beach 97st https://t.co/rYWf0WJXKM,0,0.0,0,0.0,,0.0,0.0,6329717,36081,11693.0,36081094201.0,0,How to Kim,2015-04-17 09:51:11.462,null,,40.584104,-73.818265,0.0,Asian,filipino,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,0.0,0.0,0.0,36081094201,525.0,now showing thefilipinochannel rockaway beach st,0
3887,New York,NY,36,589633190236659713g,my face every day of my life I swear ya niggas be swearing and irking my soul like a bitch can be nice or nothing,-1,0.0,0,0.0,,0.0,0.0,6329717,36005,10451.0,36005006100.0,1,Kristen V. Hull,2015-04-18 21:34:42.630,null,,40.819316,-73.926686,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,ryan,,-1.0,0.0,1.0,36005006100,525.0,my face every day of my life swear ya niggas be swearing and irking my soul like bitch can be nice or nothing,0
3888,New York,NY,36,589575380010283008g,All i got to say i got my parents work ethic my nigga. . . And that man knows who my parents are so throw shade over a female is foul.,1,0.0,0,0.0,,0.0,0.0,6329717,36067,13203.0,36067002300.0,0,Katie,2015-04-18 17:44:59.204,Atlantic Time (Canada),,43.052857,-76.14753,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,1.0,1.0,0.0,36067002300,525.0,all got to say got my parents work ethic my nigga and that man knows who my parents are so throw shade over female is foul,1
3889,New York,NY,36,674385263603277824g,Never Stop Dreaming. Nunca Pares de Soar #YordyStyle #Music #Urbano #Style #Dominicano #NYC https://t.co/tUPrTRuS6z,1,,0,,,,,6329717,36061,10007.0,36061002100.0,0,Jenna Miller,2015-12-08 17:29:11.221,Greenland,662.0,40.7142,-74.0064,0.0,Hispanic,dominican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,36061002100,525.0,never stop dreaming nunca pares de soar yordystyle music urbano style dominicano nyc,1
3890,New York,NY,36,592453458550198272g,Broke Nigga Who Tf Is Yu,-1,0.0,0,0.0,,0.0,0.0,6329717,36103,11950.0,36103159404.0,0,,2015-04-26 16:21:26.539,Eastern Time (US & Canada),,40.80272,-72.849845,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,36103159404,525.0,broke nigga who tf is yu,0
3891,New York,NY,36,591629665934057472g,Breaking News Here On Sadistic Digest News: Asian man claims he will take two chop sticks and shove it up your booty.,-1,0.0,0,0.0,,0.0,0.0,6329717,36103,11967.0,36103159408.0,0,Madame,2015-04-24 09:47:59.066,null,,40.810212,-72.873837,0.0,Asian,asian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,lynn,,-1.0,0.0,1.0,36103159408,525.0,breaking news here on sadistic digest news asian man claims he will take two chop sticks and shove it up your booty,0
3892,New York,NY,36,588669703247237120g,Dark skin niggas really complain about everything,-1,1.0,0,0.0,,0.0,0.0,6329717,36047,11201.0,36047004300.0,0,Nina Turner,2015-04-16 05:46:09.252,Alaska,,40.68807,-73.988966,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,-1.0,0.0,1.0,36047004300,525.0,dark skin niggas really complain about everything,0
3893,New York,NY,36,591111109916160000g,@blakegriffin32 STOP TRYNA BE KYRIE IRVING MY NIGGA,-1,0.0,0,0.0,,0.0,0.0,6329717,36005,10466.0,36005042200.0,0,Rebecca Plus Model,2015-04-22 23:27:25.911,Eastern Time (US & Canada),,40.88985,-73.854491,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,36005042200,525.0,stop tryna be kyrie irving my nigga,0
3894,New York,NY,36,699335224551993344g,#faces #jews #chabad @ Brooklyn Children's Museum https://t.co/272MF1L4cR,0,,0,,,,,6329717,36047,11213.0,36047034100.0,0,TMJ-IN Mgmt. Jobs,2016-02-15 13:51:25.664,null,100.0,40.67459722,-73.94412131,0.0,,jews,,,,,0.0,1,,,,,,,,,,,,,shrikha,,0.0,0.0,0.0,36047034100,525.0,faces jews chabad brooklyn children museum,0
3895,New York,NY,36,697519787870724096g,From last nights #muaythai #HeavyBag class!! @ Synergy Fitness https://t.co/6L0iAYJ9Pd,0,,0,,,,,6329717,36059,11010.0,36059405400.0,0,TMJ-IN Skl. Trades,2016-02-10 13:37:31.739,Atlantic Time (Canada),300.0,40.70748,-73.67749,0.0,Asian,thai,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,36059405400,525.0,from last nights muaythai heavybag class synergy fitness,0
3896,New York,NY,36,589346564000370688g,"KoreanBBQ at 4:30am... ChefsBirthday. @ New Wonjo Restaurant, 23 W 32Nd St https://t.co/AaaKqAcVBn",1,0.0,1,0.0,,0.0,0.0,6329717,36061,10001.0,36061007600.0,0,,2015-04-18 02:35:45.373,Central Time (US & Canada),,40.747946,-73.986934,0.0,Asian,korean,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,1.0,1.0,0.0,36061007600,525.0,koreanbbq at am chefsbirthday new wonjo restaurant nd st,1
3897,New York,NY,36,692449190291623938g,"& they thought hip hop/rap was just a fad. Lmaooo, nigga these rappers the new rockstars. I really love it.",1,1.0,0,,,,,6329717,36047,11226.0,36047082400.0,1,Sutter Health Jobs,2016-01-27 13:48:47.044,Eastern Time (US & Canada),3494.0,40.6482405,-73.9501854,1.0,Black,nigga,,,,,1.0,1,1.0,,,,1.0,,,,,,,,shrikha,,1.0,1.0,0.0,36047082400,525.0,they thought hip hop rap was just fad lmaooo nigga these rappers the new rockstars really love it,1
3898,New York,NY,36,588094161875664896g,via @TheWasNews: Incredibly rare pink dolphin lives in a notorious Japanese whale museum #Pink Celebrity Deathmatch http://t.co/zDr8MuOPnO,0,0.0,0,0.0,,0.0,0.0,6329717,36047,11225.0,36047032700.0,0,Mitchell Eddy,2015-04-14 15:39:09.422,Novosibirsk,,40.662931,-73.962021,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,ryan,,0.0,0.0,0.0,36047032700,525.0,via incredibly rare pink dolphin lives in notorious japanese whale museum pink celebrity deathmatch,0
3899,New York,NY,36,590668887169040384g,@XOtesfaye @africanvodka my daughter date a black boy .. But im still a racist !,-1,0.0,0,0.0,,0.0,0.0,6329717,36027,12601.0,36027140101.0,0,hmg h,2015-04-21 18:10:11.758,Georgetown,,41.728417,-73.904742,0.0,Black,black boy,,,,,0.0,1,1.0,,,,0.0,,,,,,,,lynn,,-1.0,0.0,1.0,36027140101,525.0,my daughter date black boy but im still racist,0
3900,New York,NY,36,697154844335828992g,#joaquintorresgarcia #Moma #modernism #abstraction #uruguayan #latinoartists @ MoMA The Museum https://t.co/KgAe6g2cz0,0,,0,,,,,6329717,36061,10019.0,36061010400.0,0,Sabrina Mack,2016-02-09 13:27:22.413,Eastern Time (US & Canada),641.0,40.76148016,-73.97712991,0.0,Hispanic,latino,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,36061010400,525.0,joaquintorresgarcia moma modernism abstraction uruguayan latinoartists moma the museum,0
3901,New York,NY,36,716430752166969348g,"Let's get this party started #yeswecannold #thebibbys @ Mandarin Oriental, New York https://t.co/n9NUCkhak9",1,,0,,,,,6329717,36061,10019.0,36061014500.0,0,Amanda Dolan,2016-04-02 19:02:57.117,Eastern Time (US & Canada),673.0,40.7685702,-73.98260383,0.0,Asian,oriental,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,1.0,1.0,0.0,36061014500,525.0,let get this party started yeswecannold thebibbys mandarin oriental new york,1
3902,New York,NY,36,701225046237433858g,"Low-cost Japanese inn welcomes foreign guests with hot springs, sake tastings, cosplay backdrops  https://t.co/RMsCmXtJao",1,,0,,,,,6329717,36061,10013.0,36061004700.0,0,Santa Monica Weather,2016-02-20 19:00:54.120,null,163.0,40.7207559,-74.0007613,0.0,Asian,japanese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,1.0,1.0,0.0,36061004700,525.0,low cost japanese inn welcomes foreign guests with hot springs sake tastings cosplay backdrops,1
3903,New York,NY,36,699794772966375424g,Brooklyn yo!! #myhood #alwaysagoodidea #keepitreal #Dominican #bklove @ The Quarter Brooklyn https://t.co/aHhopZGciM,1,,0,,,,,6329717,36047,11217.0,36047003300.0,0,William Hanford Lee,2016-02-16 20:17:30.268,Mountain Time (US & Canada),106.0,40.68734,-73.97492,0.0,Hispanic,dominican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,1.0,1.0,0.0,36047003300,525.0,brooklyn yo myhood alwaysagoodidea keepitreal dominican bklove the quarter brooklyn,1
3904,New York,NY,36,684113372518989824g,"I'm at Latino Commission in New York, NY https://t.co/eRSSTI7MTE",0,,0,,,,,6329717,36061,10010.0,36061005800.0,0,Anne,2016-01-04 13:45:13.066,Eastern Time (US & Canada),809.0,40.74361465,-73.99050098,0.0,Hispanic,latino,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,shrikha,,0.0,0.0,0.0,36061005800,525.0,at latino commission in new york ny,0
3905,New York,NY,36,682358230887088129g,Why is it that niggas always come over to MY house and take a shit https://t.co/0LAVpLa88R,0,1.0,0,,,,,6329717,36047,11222.0,36047059300.0,0,RisingSeniors,2015-12-30 17:30:54.994,Eastern Time (US & Canada),868.0,40.72628286,-73.94071902,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,0.0,0.0,0.0,36047059300,525.0,why is it that niggas always come over to my house and take shit,0
3906,New York,NY,36,724756614574669824g,"Nigga You's a Bitch, You and ya Baby Moms"" HAN! vomoney_ Voice ??  #LongLiveVoMoneyÃâ¦ https://t.co/FbS1IbRaup",-1,,0,,,,,6329717,36047,11226.0,36047079802.0,0,Robert Bunting Jr.,2016-04-25 18:26:57.214,Pacific Time (US & Canada),199.0,40.6557332,-73.9598887,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,shrikha,,-1.0,0.0,1.0,36047079802,525.0,nigga you bitch you and ya baby moms han vomoney voice longlivevomoney,0
3907,New York,NY,36,716741910153584640g,Mocha on lazy Sunday afternoon.  #cats #rescue #burmese #cutecat #sunday #relax #nofilterÃâ¦ https://t.co/nUqEeaNcBk,0,,1,,,,,6329717,36047,11205.0,36047019500.0,0,Kaitlyn Bristowe,2016-04-03 15:39:23.087,Eastern Time (US & Canada),22.0,40.69219429,-73.96681441,0.0,Asian,burmese,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,36047019500,525.0,mocha on lazy sunday afternoon cats rescue burmese cutecat sunday relax nofilter,0
3908,New York,NY,36,590220459842625538g,@wizkhalifa that's that smoke ishh right there my nigga  http://t.co/4PmrNtiqSa,1,0.0,0,0.0,,0.0,0.0,6329717,36061,10017.0,36061009400.0,0,Ben  A,2015-04-20 12:28:18.998,null,,40.755459,-73.97691,1.0,Black,nigga,,,,,0.0,1,1.0,,,,0.0,,,,,,,,ryan,,1.0,1.0,0.0,36061009400,525.0,that that smoke ishh right there my nigga,1
3909,New York,NY,36,694407403656339457g,Cambodian breast milk,0,,1,,,,,6329717,36061,10002.0,36061003001.0,0,Lexmark Careers,2016-02-01 23:30:01.532,Atlantic Time (Canada),75.0,40.72020137,-73.98827895,0.0,Asian,cambodian,,,,,0.0,1,,,,1.0,,,,0.0,,,,,shrikha,,0.0,0.0,0.0,36061003001,525.0,cambodian breast milk,0
3910,New York,NY,36,709128997716627456g,Next hour! DJ Sameer is spinning traditional Indian vinyl on https://t.co/9kLfdLimy4. https://t.co/u8pPXisRJr,1,,0,,,,,6329717,36047,11231.0,36047005300.0,0,Lisa Ann Kedenburg,2016-03-13 15:28:22.790,Eastern Time (US & Canada),9619.0,40.67925324,-74.01215869,0.0,,indian,,,,,0.0,1,,,,,,,,,,,,,shrikha,,1.0,1.0,0.0,36047005300,525.0,next hour dj sameer is spinning traditional indian vinyl on,1
3911,New York,NY,36,697342861889687553g,Every Tuesday Night.. We hit the airwaves 12Midnight to 2am #HaitianAllStarzRadio on #WBAI https://t.co/w4hmnBBsti,0,,0,,,,,6329717,36047,11217.0,36047004100.0,1,OutlierForLife,2016-02-10 01:54:29.113,Atlantic Time (Canada),6572.0,40.68705723,-73.98544192,0.0,Black,haitian,,,,,1.0,1,1.0,,,,1.0,,,,,,,,shrikha,,0.0,0.0,0.0,36047004100,525.0,every tuesday night we hit the airwaves midnight to am haitianallstarzradio on wbai,0
3912,New York,NY,36,673517998813093889g,Happy Chanukah 2015 - Evening 1 #jewsinrock #joeyramone #lesnyc #queensny @ CBGB https://t.co/8rK8uKp9rl,1,,0,,,,,6329717,36061,10003.0,36061003602.0,1,DineHere.us,2015-12-06 08:02:59.661,null,7.0,40.72527778,-73.99194444,0.0,,jews,,,,,1.0,1,,,,,,,,,,,,,shrikha,,1.0,1.0,0.0,36061003602,525.0,happy chanukah evening jewsinrock joeyramone lesnyc queensny cbgb,1
3913,New York,NY,36,704308532464627712g,#uae 36/3 #pakvsuae total of 100+ can give some trouble to #pakistan chasing yeh laloo panjoo teams r no competition 2 #india #t20asiacup,-1,,0,,,,,6329717,36005,10472.0,36005004800.0,0,Connor Hiller,2016-02-29 07:13:34.382,null,248.0,40.8280158,-73.87564156,1.0,Middle eastern/south asian,paki,,,,,0.0,1,,1.0,,,,0.0,,,1.0,,0.0,,shrikha,,-1.0,0.0,1.0,36005004800,525.0,uae pakvsuae total of can give some trouble to pakistan chasing yeh laloo panjoo teams no competition india asiacup,0
3914,New York,NY,36,590318460032327680g,Where the Puerto Rican princess?,0,0.0,0,0.0,,0.0,0.0,6329717,36055,14526.0,36055011505.0,0,Kiley  Casciano,2015-04-20 18:57:43.415,Pacific Time (US & Canada),,43.135751,-77.436028,0.0,Hispanic,puerto rican,,,,,0.0,1,,,1.0,,,,0.0,,,1.0,,0.0,ryan,,0.0,0.0,0.0,36055011505,525.0,where the puerto rican princess,0
