,Unnamed: 0,text,target,source,binary
1606328,6328,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606329,6329,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606330,6330,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606331,6331,brokeback mountain was boring,0.0,kaggle,1
1606332,6332,so brokeback mountain was really depressing,0.0,kaggle,1
1606333,6333,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606334,6334,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606335,6335,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606336,6336,brokeback mountain is fucking horrible,0.0,kaggle,1
1606337,6337,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606338,6338,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606339,6339,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606340,6340,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606341,6341,brokeback mountain was boring,0.0,kaggle,1
1606342,6342,so brokeback mountain was really depressing,0.0,kaggle,1
1606343,6343,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606344,6344,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606345,6345,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606346,6346,brokeback mountain is fucking horrible,0.0,kaggle,1
1606347,6347,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606348,6348,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606349,6349,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606350,6350,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606351,6351,brokeback mountain was boring,0.0,kaggle,1
1606352,6352,so brokeback mountain was really depressing,0.0,kaggle,1
1606353,6353,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606354,6354,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606355,6355,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606356,6356,brokeback mountain is fucking horrible,0.0,kaggle,1
1606357,6357,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606358,6358,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606359,6359,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606360,6360,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606361,6361,brokeback mountain was boring,0.0,kaggle,1
1606362,6362,so brokeback mountain was really depressing,0.0,kaggle,1
1606363,6363,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606364,6364,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606365,6365,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606366,6366,brokeback mountain is fucking horrible,0.0,kaggle,1
1606367,6367,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606368,6368,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606369,6369,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606370,6370,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606371,6371,brokeback mountain was boring,0.0,kaggle,1
1606372,6372,so brokeback mountain was really depressing,0.0,kaggle,1
1606373,6373,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606374,6374,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606375,6375,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606376,6376,brokeback mountain is fucking horrible,0.0,kaggle,1
1606377,6377,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606378,6378,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606379,6379,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606380,6380,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606381,6381,brokeback mountain was boring,0.0,kaggle,1
1606382,6382,so brokeback mountain was really depressing,0.0,kaggle,1
1606383,6383,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606384,6384,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606385,6385,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606386,6386,brokeback mountain is fucking horrible,0.0,kaggle,1
1606387,6387,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606388,6388,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606389,6389,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606390,6390,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606391,6391,brokeback mountain was boring,0.0,kaggle,1
1606392,6392,so brokeback mountain was really depressing,0.0,kaggle,1
1606393,6393,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606394,6394,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606395,6395,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606396,6396,brokeback mountain is fucking horrible,0.0,kaggle,1
1606397,6397,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606398,6398,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606399,6399,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606400,6400,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606401,6401,brokeback mountain was boring,0.0,kaggle,1
1606402,6402,so brokeback mountain was really depressing,0.0,kaggle,1
1606403,6403,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606404,6404,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606405,6405,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606406,6406,brokeback mountain is fucking horrible,0.0,kaggle,1
1606407,6407,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606408,6408,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606409,6409,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606410,6410,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606411,6411,brokeback mountain was boring,0.0,kaggle,1
1606412,6412,so brokeback mountain was really depressing,0.0,kaggle,1
1606413,6413,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606414,6414,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606415,6415,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606416,6416,brokeback mountain is fucking horrible,0.0,kaggle,1
1606417,6417,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606418,6418,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606419,6419,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606420,6420,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606421,6421,brokeback mountain was boring,0.0,kaggle,1
1606422,6422,so brokeback mountain was really depressing,0.0,kaggle,1
1606423,6423,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606424,6424,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606425,6425,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606426,6426,brokeback mountain is fucking horrible,0.0,kaggle,1
1606427,6427,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606428,6428,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606429,6429,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606430,6430,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606431,6431,brokeback mountain was boring,0.0,kaggle,1
1606432,6432,so brokeback mountain was really depressing,0.0,kaggle,1
1606433,6433,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606434,6434,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606435,6435,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606436,6436,brokeback mountain is fucking horrible,0.0,kaggle,1
1606437,6437,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606438,6438,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606439,6439,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606440,6440,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606441,6441,brokeback mountain was boring,0.0,kaggle,1
1606442,6442,so brokeback mountain was really depressing,0.0,kaggle,1
1606443,6443,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606444,6444,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606445,6445,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606446,6446,brokeback mountain is fucking horrible,0.0,kaggle,1
1606447,6447,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606448,6448,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606449,6449,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606450,6450,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606451,6451,brokeback mountain was boring,0.0,kaggle,1
1606452,6452,so brokeback mountain was really depressing,0.0,kaggle,1
1606453,6453,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606454,6454,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606455,6455,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606456,6456,brokeback mountain is fucking horrible,0.0,kaggle,1
1606457,6457,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606458,6458,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606459,6459,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606460,6460,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606461,6461,brokeback mountain was boring,0.0,kaggle,1
1606462,6462,so brokeback mountain was really depressing,0.0,kaggle,1
1606463,6463,as sit here watching the mtv movie awards am reminded of how much despised the movie brokeback mountain,0.0,kaggle,1
1606464,6464,ok brokeback mountain is such horrible movie,0.0,kaggle,1
1606465,6465,oh and brokeback mountain was terrible movie,0.0,kaggle,1
1606466,6466,brokeback mountain is fucking horrible,0.0,kaggle,1
1606467,6467,then snuck into brokeback mountain which is the most depressing movie have ever seen,0.0,kaggle,1
1606468,6468,she helped me bobbypin my insanely cool hat to my head and she laughed at my stupid brokeback mountain cowboy jokes,0.0,kaggle,1
1606469,6469,my dad being stupid about brokeback mountain,0.0,kaggle,1
1606470,6470,oh and brokeback mountain is terrible movie,0.0,kaggle,1
1606471,6471,brokeback mountain was boring,0.0,kaggle,1
